loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), baroAlt, rssi, gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
 72, 35651074,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,  -1,  -1, -43,  84, 2035,  -1,   0,  -1,   0,   0,   0,   0,   0, 168, 163, 163, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 73, 35651315,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -43,  84, 2035,   0,  -1,  -1,   0,   0,   0,   0,   0, 168, 162, 164, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 74, 35651567,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -43,  84, 2035,   0,   0,  -1,   0,   0,   0,   0,   0, 168, 161, 165, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 75, 35651818,   0,   1,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -43,  84, 2035,   0,   0,  -2,   0,   0,   0,   0,   0, 168, 160, 166, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 76, 35652070,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -40,  85, 2032,   0,   0,  -1,   0,   0,   0,   0,   0, 168, 160, 166, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 77, 35652322,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,  -1,   0,   0, -40,  85, 2032,   0,   0,  -1,   0,   0,   0,   0,   0, 167, 160, 167, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 78, 35652573,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,  -1,   0,   0, -40,  85, 2032,  -1,   0,   0,   0,   0,   0,   0,   0, 166, 160, 167, 163,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 79, 35652825,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -40,  85, 2032,  -1,   0,   0,   0,   0,   0,   0,   0, 165, 160, 167, 164,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 80, 35653077,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -40,  86, 2031,   0,   0,  -1,   0,   0,   0,   0,   0, 164, 160, 167, 165,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 81, 35653328,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,  -2, -40,  86, 2031,   0,   0,  -1,   0,   0,   0,   0,   0, 163, 160, 167, 166,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 82, 35653580,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,  -1, -40,  86, 2031,   0,   0,  -2,   0,   0,   0,   0,   0, 162, 160, 167, 166,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 83, 35653832,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,  -1, -40,  86, 2031,   0,   0,  -1,   0,   0,   0,   0,   0, 161, 161, 167, 166,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 84, 35654083,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,  -1,   0,   0, -40,  81, 2034,   0,   0,  -1,   0,   0,   0,   0,   0, 161, 161, 167, 166,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 85, 35654335,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,  -1,   0,   0, -40,  81, 2034,  -1,   0,   0,   0,   0,   0,   0,   0, 160, 162, 167, 166,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 86, 35654589,   1,   0,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,   0, -40,  81, 2034,   0,   0,   0,   0,   0,   0,   0,   0, 160, 162, 167, 167,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 87, 35654838,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   1,   0, -40,  81, 2034,   0,   1,   0,   0,   0,   0,   0,   0, 159, 163, 167, 167,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 88, 35655090,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,   0, -40,  81, 2034,   0,   1,   0,   0,   0,   0,   0,   0, 158, 164, 166, 168,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 89, 35655342,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,   0, -40,  81, 2034,   0,   0,   0,   0,   0,   0,   0,   0, 158, 164, 166, 168,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 90, 35655594,   1,   0,   1,   0,   0,   0,   1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,   0, -39,  85, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 158, 164, 166, 168,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 91, 35655845,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,   0,   0, -39,  85, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 158, 164, 166, 168,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 92, 35656097,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,  -1,   0,  -1,   0, -39,  85, 2037,   0,  -1,   0,   0,   0,   0,   0,   0, 159, 163, 167, 167,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 93, 35656349,   1,   0,   1,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,  -1,   0, -39,  85, 2037,   0,  -1,   0,   0,   0,   0,   0,   0, 160, 162, 167, 166,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 94, 35656600,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.45, 1.85,   0, 535,   0,   0,   0,   0,   0,   1, -36,  76, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 161, 161, 168, 165,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 95, 35656852,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,   1, -36,  76, 2037,   0,   0,   1,   0,   0,   0,   0,   0, 162, 161, 168, 165,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 96, 35657114,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,   1, -36,  76, 2037,   0,   0,   1,   0,   0,   0,   0,   0, 163, 161, 168, 165,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 97, 35657355,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,   0, -36,  76, 2037,   0,   0,   1,   0,   0,   0,   0,   0, 163, 161, 167, 164,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 98, 35657607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,   0, -39,  78, 2041,   0,   0,   0,   0,   0,   0,   0,   0, 164, 162, 166, 164,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
 99, 35657858,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -39,  78, 2041,   0,   0,   0,   0,   0,   0,   0,   0, 165, 163, 166, 163,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
100, 35658110,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,  -1,  -1, -39,  78, 2041,   0,  -1,  -1,   0,   0,   0,   0,   0, 166, 163, 165, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
101, 35658362,   0,   1,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -39,  78, 2041,   1,   0,  -1,   0,   0,   0,   0,   0, 167, 163, 165, 161,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
102, 35658613,   0,   1,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -33,  71, 2043,   0,   0,  -1,   0,   0,   0,   0,   0, 168, 164, 164, 160,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
103, 35658865,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -33,  71, 2043,   0,   0,  -1,   0,   0,   0,   0,   0, 168, 164, 163, 160,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
104, 35659117,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 535,   0,   0,   0,   0,   0,  -1, -33,  71, 2043,   0,   0,  -1,   0,   0,   0,   0,   0, 168, 165, 163, 161,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
105, 35659368,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,   0,   0,   1,  -1, -33,  71, 2043,   0,   1,  -1,   0,   0,   0,   0,   0, 167, 166, 162, 161,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
106, 35659620,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,   0,   0,   0,  -1, -31,  74, 2041,   0,   0,  -1,   0,   0,   0,   0,   0, 167, 167, 161, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
107, 35659872,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,   0,   0,   0,  -1, -31,  74, 2041,   0,   0,  -1,   0,   0,   0,   0,   0, 166, 167, 161, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
108, 35660123,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,   0,   0,   0,  -2, -31,  74, 2041,   0,   0,  -1,   0,   0,   0,   0,   0, 166, 167, 161, 161,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
109, 35660375,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,   0,   0,   0,  -2, -31,  74, 2041,   0,  -1,  -2,   0,   0,   0,   0,   0, 167, 167, 161, 161,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
110, 35660627,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,  -1,   0,   0,  -2, -32,  75, 2039,   0,   0,  -2,   0,   0,   0,   0,   0, 167, 166, 162, 160,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
111, 35660878,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,  -1,   0,   0,  -1, -32,  75, 2039,   0,   0,  -1,   0,   0,   0,   0,   0, 167, 166, 162, 160,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
112, 35661130,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 1.85,   0, 536,   0,   0,  -1,  -1,   0,  -1, -32,  75, 2039,   0,   0,  -1,   0,   0,   0,   0,   0, 167, 166, 163, 160,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
113, 35661382,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,  -1,  -1,   0,   0, -32,  75, 2039,  -1,   0,   0,   0,   0,   0,   0,   0, 166, 165, 164, 160,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
114, 35661634,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,  -1,   0,   0,   0, -32,  75, 2039,  -1,   0,   0,   0,   0,   0,   0,   0, 165, 165, 165, 161,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
115, 35661885,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,  -1,   0,   0,   1, -31,  77, 2037,   0,   0,   1,   0,   0,   0,   0,   0, 164, 164, 165, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
116, 35662137,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,  -1,   0,   0,   1, -31,  77, 2037,   0,   0,   1,   0,   0,   0,   0,   0, 164, 164, 166, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
117, 35662389,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,  -1,   0,  -1,   1, -31,  77, 2037,   0,  -1,   1,   0,   0,   0,   0,   0, 164, 163, 167, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
118, 35662640,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   1, -31,  77, 2037,   0,  -1,   1,   0,   0,   0,   0,   0, 164, 162, 167, 162,  12,  12,  12,  17, 25, ANGLE_MODE, 0, IDLE, 1, 1
119, 35662892,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   1, -32,  77, 2032,   0,   0,   1,   0,   0,   0,   0,   0, 164, 162, 168, 163,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
120, 35663143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   1, -32,  77, 2032,   0,   0,   1,   0,   0,   0,   0,   0, 163, 162, 167, 163,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
121, 35663395,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,  -1,   0,   1, -32,  77, 2032,   0,   0,   1,   0,   0,   0,   0,   0, 162, 162, 167, 165,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
122, 35663647,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   1, -32,  77, 2032,  -1,   0,   1,   0,   0,   0,   0,   0, 161, 162, 167, 166,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
123, 35663898,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   1, -32,  77, 2033,   0,   0,   1,   0,   0,   0,   0,   0, 160, 161, 167, 167,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
124, 35664150,   1,   0,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -32,  77, 2033,   0,   0,   0,   0,   0,   0,   0,   0, 160, 161, 167, 168,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
125, 35664402,   1,   0,   0,   0,   0,   0,   2,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,  -1, -32,  77, 2033,   0,   0,  -1,   0,   0,   0,   0,   0, 160, 161, 167, 168,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
126, 35664653,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,  -1, -32,  77, 2033,   0,   0,  -1,   0,   0,   0,   0,   0, 161, 161, 167, 167,  12,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
127, 35664907,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,  -1, -33,  79, 2033,   0,   0,  -1,   0,   0,   0,   0,   0, 161, 161, 167, 167,  12,  13,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
128, 35665161,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -33,  79, 2033,   0,   0,  -1,   0,   0,   0,   0,   0, 162, 161, 166, 166,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
129, 35665408,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -33,  79, 2033,   0,   0,   0,   0,   0,   0,   0,   0, 163, 162, 166, 166,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
130, 35665660,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -33,  79, 2033,   0,   0,   0,   0,   0,   0,   0,   0, 163, 162, 165, 166,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
131, 35665912,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -36,  80, 2035,   0,   0,   0,   0,   0,   0,   0,   0, 164, 163, 164, 165,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
132, 35666163,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -36,  80, 2035,   0,   0,   0,   0,   0,   0,   0,   0, 165, 163, 164, 165,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
133, 35666415,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   1,   0,   0, -36,  80, 2035,   1,   0,   0,   0,   0,   0,   0,   0, 166, 163, 164, 164,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
134, 35666669,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   1,   0,   1, -36,  80, 2035,   1,   0,   1,   0,   0,   0,   0,   0, 167, 163, 164, 163,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
135, 35666918,   0,   1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   2, -38,  81, 2038,   0,   0,   2,   0,   0,   0,   0,   0, 168, 163, 163, 162,  13,  13,  13,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
136, 35667170,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   2, -38,  81, 2038,   0,   0,   2,   0,   0,   0,   0,   0, 169, 163, 163, 161,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
137, 35667422,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   1, -38,  81, 2038,   0,   0,   2,   0,   0,   0,   0,   0, 170, 163, 163, 161,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
138, 35667673,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   1, -38,  81, 2038,   0,   0,   1,   0,   0,   0,   0,   0, 170, 163, 162, 161,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
139, 35667925,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   0, -38,  81, 2038,   0,   0,   0,   0,   0,   0,   0,   0, 170, 163, 162, 161,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
140, 35668177,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   0, -40,  81, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 169, 163, 162, 162,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
141, 35668428,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   1,   0,   0,   0, -40,  81, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 169, 163, 162, 163,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
142, 35668682,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -40,  81, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 168, 163, 162, 163,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
143, 35668932,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.46, 2.00,   0, 536,   0,   0,   0,   0,   0,   0, -40,  81, 2037,   0,   0,   0,   0,   0,   0,   0,   0, 168, 163, 162, 164,  13,  12,  12,  13, 25, ANGLE_MODE, 0, IDLE, 1, 1
